"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2",6,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"3",10,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0
"4",11,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0
"5",7,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
"6",6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"7",9,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0
"8",9,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
"9",12,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0
"10",10,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"11",8,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
"12",11,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0
"13",8,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0
"14",8,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
"15",10,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0
"16",10,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0
"17",13,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0
"18",11,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
"19",11,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"20",7,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
"21",8,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0
"22",11,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0
"23",8,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
"24",13,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
"25",11,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
"26",11,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0
"27",3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"28",11,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0
"29",9,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
"30",8,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0
"31",9,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0
"32",10,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
"33",9,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
"34",10,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
"35",7,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"36",5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
"37",11,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0
"38",9,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0
"39",11,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
"40",13,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0
"41",9,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
"42",12,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
"43",8,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0
"44",9,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"45",7,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"46",5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"47",8,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
"48",11,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0
"49",12,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
"50",10,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"51",12,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0
"52",6,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"53",9,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
"54",9,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"55",11,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
"56",10,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0
"57",7,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
"58",11,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
"59",6,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"60",7,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
"61",12,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0
"62",10,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
"63",10,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0
"64",13,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0
"65",13,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
"66",11,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0
"67",9,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0
"68",9,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0
"69",12,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0
"70",11,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
"71",10,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0
"72",13,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0
"73",10,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0
"74",9,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0
"75",8,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
"76",8,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
"77",9,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0
"78",13,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0
"79",8,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0
"80",7,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"81",6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
"82",12,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0
"83",9,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
"84",13,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0
"85",12,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0
"86",14,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
"87",11,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0
"88",7,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
"89",10,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
"90",8,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
"91",9,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
"92",10,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
"93",8,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"94",8,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
"95",10,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
"96",9,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0
"97",11,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0
"98",10,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
