"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",5,0,0,1,0,1,1,1,0,1,0
"2",7,1,0,1,0,1,1,1,1,1,0
"3",7,1,1,1,0,1,0,1,1,1,0
"4",6,1,1,1,0,0,1,0,1,1,0
"5",4,0,1,0,0,0,1,1,0,1,0
"6",4,0,1,0,1,0,0,1,0,1,0
"7",3,0,1,0,0,0,1,1,0,0,0
"8",4,1,1,0,0,0,1,1,0,0,0
"9",6,1,0,0,1,1,1,0,1,1,0
"10",5,0,0,0,1,1,1,1,1,0,0
"11",3,0,0,1,1,0,1,0,0,0,0
"12",7,1,0,1,0,1,1,1,1,1,0
"13",1,0,0,0,1,0,0,0,0,0,0
"14",3,1,1,0,1,0,0,0,0,0,0
"15",3,0,0,1,1,0,0,0,0,1,0
"16",5,0,1,0,0,0,1,1,1,1,0
"17",5,1,0,1,0,0,1,1,0,1,0
"18",3,1,0,0,0,0,1,1,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
