"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"7",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"8",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"9",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13",3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"17",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"21",4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"24",3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"25",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"31",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"32",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"33",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"35",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"38",2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"40",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"41",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"42",3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"43",4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"44",3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"45",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"47",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"48",6,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"49",4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"50",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"52",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"53",5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
"54",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"55",5,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"56",2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"57",4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"58",2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"59",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"60",3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"61",2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"63",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"64",2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"65",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"66",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"67",3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"68",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"69",3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"72",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"75",3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"76",3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"77",5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
"78",3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"79",3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"82",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"83",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"85",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"86",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"87",4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"88",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"89",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"90",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
