"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",11,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0
"2",10,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0
"3",9,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
"4",11,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
"5",9,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0
"6",13,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0
"7",11,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0
"8",13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"9",5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
"10",9,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
"11",12,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
"12",6,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
"13",10,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
"14",8,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
"15",12,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0
"16",12,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
"17",9,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
"18",8,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
"19",9,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0
"20",8,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
"21",11,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
"22",7,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
"23",8,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
"24",6,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"25",11,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0
"26",10,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0
"27",6,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"28",9,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
"29",9,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0
"30",10,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
"31",7,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
"32",7,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
"33",9,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
"34",9,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0
"35",9,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
"36",8,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
"37",8,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0
"38",12,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0
"39",10,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0
"40",11,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0
