"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Test_10","Test_11","Test_12","Test_13","Test_14","Test_15","Test_16","Test_17","Test_18","Test_19","Focal"
"1",12,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
"2",10,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
"3",10,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
"4",8,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"5",8,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
"6",9,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0
"7",7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
"8",10,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0
"9",7,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0
"10",3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"11",7,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"12",8,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0
"13",9,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0
"14",10,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
"15",10,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
"16",10,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0
"17",8,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0
"18",9,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0
"19",12,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0
"20",13,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0
"21",11,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0
"22",3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23",10,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0
"24",10,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
"25",10,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0
"26",9,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"27",6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"28",8,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"29",8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
"30",10,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0
"31",9,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
"32",8,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0
"33",9,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
"34",10,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0
"35",11,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
"36",6,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
"37",10,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0
"38",8,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
"39",6,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"40",7,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"41",6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"42",5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"43",11,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0
"44",10,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
"45",8,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
"46",7,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"47",10,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0
"48",13,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0
"49",7,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"50",8,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
"51",11,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0
"52",14,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0
"53",8,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0
"54",11,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0
"55",7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
"56",10,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0
"57",10,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0
"58",7,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"59",8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0
"60",9,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
"61",8,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0
"62",7,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
"63",9,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0
"64",13,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
"65",11,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
"66",13,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0
"67",10,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
"68",13,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0
"69",11,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
"70",7,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
"71",7,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"72",8,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"73",8,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"74",7,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
"75",11,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0
"76",13,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0
"77",12,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0
"78",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"79",13,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
"80",10,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0
"81",10,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0
"82",8,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"83",10,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
"84",11,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
"85",14,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
"86",7,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0
"87",10,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0
"88",11,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0
"89",8,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
"90",11,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
