"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",10,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0
"2",9,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
"3",12,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0
"4",8,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
"5",12,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0
"6",9,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0
"7",8,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
"8",10,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
"9",10,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0
"10",14,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0
"11",8,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"12",8,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
"13",10,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0
"14",12,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0
"15",7,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0
"16",7,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"17",7,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
"18",8,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"19",9,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
"20",6,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
"21",10,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0
"22",9,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0
"23",8,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
"24",11,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0
"25",13,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0
"26",10,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
"27",9,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0
"28",10,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0
