"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",2,1,0,0,0,0,0,1,0,0,0
"2",6,0,0,1,1,1,0,1,1,1,0
"3",6,0,1,1,1,1,1,0,1,0,0
"4",4,1,0,0,0,1,0,1,0,1,0
"5",6,1,1,1,1,0,1,1,0,0,0
"6",6,1,1,0,0,1,0,1,1,1,0
"7",7,0,1,1,1,1,1,0,1,1,0
"8",2,0,1,0,0,0,1,0,0,0,0
"9",3,0,1,1,0,0,0,0,1,0,0
"10",5,0,1,1,0,0,1,0,1,1,0
"11",4,0,1,1,0,0,0,0,1,1,0
"12",5,1,1,0,0,0,0,1,1,1,0
"13",6,1,1,0,1,1,0,1,1,0,0
"14",2,1,1,0,0,0,0,0,0,0,0
"15",2,1,0,0,0,0,1,0,0,0,0
"16",2,0,0,0,0,1,0,0,0,1,0
"17",5,1,1,1,0,0,1,0,1,0,0
"18",3,1,0,0,1,1,0,0,0,0,0
"19",5,1,0,1,1,1,0,0,0,1,0
"20",3,0,1,0,1,1,0,0,0,0,0
"21",5,0,1,1,1,0,1,1,0,0,0
"22",5,1,0,1,1,0,0,1,0,1,0
"23",4,0,0,1,0,0,1,0,1,1,0
"24",4,0,0,1,1,1,0,1,0,0,0
"25",2,0,0,0,1,0,0,1,0,0,0
"26",3,1,1,1,0,0,0,0,0,0,0
"27",4,1,0,1,1,0,0,0,1,0,0
"28",7,1,1,0,1,0,1,1,1,1,0
"29",5,1,1,1,1,0,1,0,0,0,0
"30",6,1,1,0,0,1,1,1,0,1,0
"31",5,0,1,1,1,0,1,0,0,1,0
"32",5,0,0,1,1,1,1,0,0,1,0
"33",5,0,1,0,1,0,1,1,0,1,0
"34",5,0,1,1,1,0,0,1,1,0,0
"35",4,1,1,1,0,0,0,0,1,0,0
"36",3,0,0,1,1,0,0,0,1,0,0
"37",7,1,1,1,1,0,0,1,1,1,0
"38",3,0,1,0,0,0,0,1,0,1,0
"39",5,1,0,0,1,1,0,1,1,0,0
"40",4,1,1,1,0,0,0,0,0,1,0
"41",6,1,1,1,1,1,0,1,0,0,0
"42",3,0,1,1,1,0,0,0,0,0,0
"43",5,1,0,0,1,1,1,0,1,0,0
"44",4,1,0,0,0,0,1,1,0,1,0
"45",6,1,1,1,1,0,1,0,0,1,0
"46",4,0,1,0,1,0,1,0,1,0,0
"47",6,0,1,1,0,1,1,1,1,0,0
"48",7,1,1,0,1,1,1,1,0,1,0
"49",3,1,0,1,0,0,1,0,0,0,0
"50",4,0,0,1,1,0,0,1,0,1,0
"51",3,1,0,0,1,0,0,0,1,0,0
"52",3,0,1,0,0,0,1,1,0,0,0
"53",4,0,1,1,0,1,1,0,0,0,0
"54",3,0,0,0,1,1,0,1,0,0,0
"55",5,1,0,1,0,0,0,1,1,1,0
"56",4,0,0,0,0,1,1,1,0,1,0
"57",5,0,1,1,0,0,1,1,1,0,0
"58",4,0,1,0,1,1,0,1,0,0,0
"59",5,0,0,1,0,1,1,1,1,0,0
"60",6,1,0,1,1,1,1,0,0,1,0
"61",7,0,0,1,1,1,1,1,1,1,0
"62",6,1,1,1,1,1,0,1,0,0,0
"63",6,1,1,0,0,0,1,1,1,1,0
"64",3,0,0,0,1,0,1,0,1,0,0
"65",5,1,0,1,1,0,0,1,1,0,0
"66",6,1,1,0,1,0,0,1,1,1,0
"67",5,1,0,0,1,1,0,1,0,1,0
"68",2,0,0,0,1,0,0,0,0,1,0
"69",4,1,1,0,0,1,0,0,1,0,0
"70",5,0,0,1,0,1,1,1,1,0,0
"71",6,0,1,1,0,1,0,1,1,1,0
"72",6,0,0,1,1,1,1,1,1,0,0
"73",3,0,0,0,1,1,0,1,0,0,0
"74",7,1,1,1,1,0,0,1,1,1,0
"75",3,1,1,0,0,0,1,0,0,0,0
"76",3,0,0,1,0,1,0,0,0,1,0
"77",5,0,1,0,1,1,1,0,0,1,0
"78",5,1,1,0,0,1,0,1,0,1,0
"79",4,1,1,1,0,1,0,0,0,0,0
"80",3,0,0,0,1,0,1,0,0,1,0
"81",5,1,1,0,0,0,0,1,1,1,0
"82",5,0,1,1,0,1,1,1,0,0,0
"83",6,1,1,0,1,0,1,1,0,1,0
"84",5,0,1,1,0,1,1,1,0,0,0
"85",5,0,1,1,1,1,1,0,0,0,0
"86",4,0,1,0,1,1,1,0,0,0,0
"87",4,0,1,1,0,0,1,1,0,0,0
"88",4,1,0,1,0,0,0,1,1,0,0
"89",3,0,1,1,0,0,1,0,0,0,0
"90",2,0,0,0,1,0,0,0,1,0,0
"91",3,0,1,1,0,0,0,0,1,0,0
"92",3,0,0,0,0,0,0,1,1,1,0
"93",2,0,0,1,0,0,1,0,0,0,0
"94",7,1,1,1,1,0,1,0,1,1,0
"95",5,0,1,1,0,0,0,1,1,1,0
"96",4,0,0,1,0,0,1,1,0,1,0
"97",4,0,1,1,1,0,0,1,0,0,0
"98",7,1,1,0,1,1,1,1,1,0,0
"99",2,0,1,1,0,0,0,0,0,0,0
"100",1,0,0,0,0,0,0,0,0,0,1
