"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",5,1,1,1,0,0,1,0,0,1,0
"2",4,1,0,1,0,0,0,1,1,0,0
"3",5,1,1,0,0,0,1,0,1,1,0
"4",6,1,1,0,1,1,1,0,1,0,0
"5",8,1,1,1,0,1,1,1,1,1,0
"6",6,1,1,1,0,1,0,0,1,1,0
"7",6,1,1,1,0,1,1,0,0,1,0
"8",6,1,1,1,0,1,1,1,0,0,0
"9",2,1,0,0,1,0,0,0,0,0,0
"10",5,1,1,1,0,0,0,0,1,1,0
"11",6,1,0,0,1,0,1,1,1,1,0
"12",7,0,1,1,1,1,1,1,0,1,0
"13",4,1,0,1,0,0,1,1,0,0,0
"14",4,0,0,1,0,1,1,0,1,0,0
"15",4,0,0,0,1,1,1,0,1,0,0
"16",7,0,1,1,1,0,1,1,1,1,0
"17",3,0,0,1,0,1,1,0,0,0,0
"18",2,0,1,0,0,0,0,1,0,0,0
"19",5,1,0,1,0,0,0,1,1,1,0
"20",5,0,0,1,1,1,0,1,0,1,0
"21",4,0,1,1,1,0,0,1,0,0,0
"22",6,1,0,1,0,1,1,0,1,1,0
"23",6,0,0,1,0,1,1,1,1,1,0
"24",5,0,0,1,1,1,0,1,0,1,0
"25",4,0,1,1,1,1,0,0,0,0,0
"26",5,0,1,1,0,0,0,1,1,1,0
"27",5,0,0,1,1,1,0,0,1,1,0
"28",4,0,1,1,0,0,0,1,1,0,0
"29",4,0,0,0,1,1,1,1,0,0,0
"30",3,0,0,1,1,1,0,0,0,0,0
"31",5,1,0,1,1,0,0,0,1,1,0
"32",4,1,1,0,0,1,0,1,0,0,0
"33",6,0,1,1,1,1,1,0,0,1,0
"34",6,1,0,1,1,1,1,1,0,0,0
"35",3,0,1,0,0,0,1,0,0,1,0
"36",4,1,0,0,0,0,1,0,1,1,0
"37",4,1,1,0,1,0,0,0,0,1,0
"38",1,0,0,0,0,0,1,0,0,0,0
"39",3,1,0,1,0,0,0,1,0,0,0
"40",5,1,1,1,0,0,1,0,1,0,0
"41",3,0,0,1,1,0,0,0,1,0,0
"42",4,0,1,0,1,0,1,0,1,0,0
"43",4,1,1,0,1,0,0,0,0,1,0
"44",8,1,1,1,0,1,1,1,1,1,0
"45",6,1,0,1,1,0,1,1,0,1,0
"46",4,1,0,0,0,0,1,1,1,0,0
"47",4,0,1,0,0,1,0,1,0,1,0
"48",3,1,0,0,0,0,1,0,0,1,0
"49",6,1,1,1,0,0,0,1,1,1,0
"50",5,1,1,0,0,1,1,0,1,0,0
"51",7,0,1,1,1,1,1,0,1,1,0
"52",4,1,1,0,1,0,0,0,1,0,0
"53",3,0,0,0,0,1,0,0,1,1,0
"54",4,0,1,0,0,1,1,0,0,1,0
"55",4,0,0,0,1,1,0,1,0,1,0
"56",5,1,0,1,0,0,0,1,1,1,0
"57",5,0,1,1,1,1,0,0,1,0,0
"58",3,1,0,1,1,0,0,0,0,0,0
"59",4,0,1,0,1,1,0,0,0,1,0
"60",4,0,1,0,1,1,0,1,0,0,0
"61",0,0,0,0,0,0,0,0,0,0,0
"62",4,1,1,1,1,0,0,0,0,0,0
"63",6,0,1,1,1,0,0,1,1,1,0
"64",8,1,1,1,1,0,1,1,1,1,0
"65",5,0,0,1,1,1,0,1,1,0,0
"66",6,1,1,1,1,1,0,0,0,1,0
"67",6,1,1,0,1,0,0,1,1,1,0
"68",7,1,1,0,1,1,1,1,0,1,0
"69",5,0,0,1,1,1,0,1,1,0,0
"70",4,1,0,0,0,1,0,1,0,1,0
"71",4,1,1,0,0,1,0,0,0,1,0
"72",3,0,0,1,0,0,1,0,0,1,0
"73",5,0,1,0,0,1,1,1,0,1,0
"74",4,1,1,0,0,1,0,1,0,0,0
"75",3,0,0,0,1,0,1,1,0,0,0
"76",2,0,0,0,0,1,0,0,1,0,0
"77",3,0,1,0,0,0,0,1,1,0,0
"78",6,0,1,1,1,1,1,0,1,0,0
"79",5,0,1,1,1,0,1,0,1,0,0
"80",1,0,0,1,0,0,0,0,0,0,0
"81",3,0,0,1,0,0,0,1,0,1,0
"82",6,0,1,1,1,1,0,1,1,0,0
"83",5,1,1,0,1,1,0,0,1,0,0
"84",5,0,1,0,0,1,1,1,0,1,0
"85",7,1,1,0,1,0,1,1,1,1,0
"86",3,1,0,0,0,1,0,1,0,0,0
"87",2,0,0,1,0,0,0,0,1,0,0
"88",3,0,0,1,0,0,1,0,1,0,0
"89",5,1,1,1,1,1,0,0,0,0,0
"90",6,1,1,0,1,1,1,0,0,1,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
