"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Test_ 10","Test_ 11","Test_ 12","Test_ 13","Test_ 14","Test_ 15","Test_ 16","Test_ 17","Test_ 18","Test_ 19","Focal"
"1",10,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0
"2",10,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0
"3",11,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"4",10,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0
"5",6,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
"6",10,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0
"7",10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
"8",12,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
"9",12,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0
"10",13,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0
"11",9,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
"12",11,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0
"13",12,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0
"14",13,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0
"15",8,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
"16",11,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0
"17",10,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0
"18",7,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
"19",7,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
"20",8,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
"21",8,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"22",8,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"23",10,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
"24",12,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0
"25",8,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"26",10,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0
"27",8,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
"28",9,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0
"29",7,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"30",8,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0
"31",13,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0
"32",9,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0
"33",7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
"34",11,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
"35",4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
"36",7,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
"37",11,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0
"38",10,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0
"39",6,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
"40",8,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
"41",8,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
"42",10,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0
"43",7,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
"44",10,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
"45",10,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0
"46",10,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0
"47",5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"48",8,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
"49",10,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0
"50",9,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"51",11,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0
"52",10,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
"53",9,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
"54",12,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
"55",10,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0
"56",9,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0
"57",8,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
"58",10,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0
"59",12,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
"60",5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"61",14,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
"62",12,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0
"63",9,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
"64",10,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
"65",10,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
"66",9,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0
"67",9,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0
"68",8,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0
"69",10,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0
"70",12,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0
"71",10,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0
"72",7,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0
"73",9,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
"74",6,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"75",10,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
"76",9,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
"77",9,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0
"78",10,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
"79",7,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"80",9,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
"81",10,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
"82",12,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
"83",9,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0
"84",9,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0
"85",9,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0
"86",9,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
"87",12,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0
"88",7,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
"89",8,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"90",10,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
