"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",3,1,0,1,0,0,0,0,0,1,0
"2",1,0,1,0,0,0,0,0,0,0,0
"3",1,1,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0
"5",1,0,0,0,1,0,0,0,0,0,0
"6",1,1,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0,0,0,0
"10",1,0,0,1,0,0,0,0,0,0,0
"11",1,0,0,0,0,0,1,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0
"13",1,0,0,0,1,0,0,0,0,0,0
"14",1,1,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0
"16",3,0,1,0,0,0,1,0,0,1,0
"17",1,0,0,0,0,0,1,0,0,0,0
"18",1,1,0,0,0,0,0,0,0,0,0
"19",1,0,0,1,0,0,0,0,0,0,0
"20",3,0,0,0,0,1,0,1,1,0,0
"21",0,0,0,0,0,0,0,0,0,0,0
"22",2,0,1,0,0,0,0,1,0,0,0
"23",1,0,0,0,0,0,0,1,0,0,0
"24",1,0,1,0,0,0,0,0,0,0,0
"25",1,0,0,1,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0
"27",3,0,0,0,1,0,1,0,1,0,0
"28",3,0,1,0,0,0,1,0,0,1,0
"29",0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0
"31",1,0,0,0,1,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0
"33",1,0,0,0,0,1,0,0,0,0,0
"34",1,0,0,1,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0
"39",2,0,0,0,1,0,0,0,0,1,0
"40",1,0,0,0,0,1,0,0,0,0,0
"41",1,0,0,1,0,0,0,0,0,0,0
"42",1,0,0,0,0,1,0,0,0,0,0
"43",1,0,0,0,0,0,0,0,1,0,0
"44",2,0,0,0,1,0,0,0,1,0,0
"45",0,0,0,0,0,0,0,0,0,0,0
"46",2,0,0,0,1,1,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0
"48",1,1,0,0,0,0,0,0,0,0,0
"49",1,1,0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0,0,0
"51",5,0,1,1,1,0,0,0,1,1,0
"52",0,0,0,0,0,0,0,0,0,0,0
"53",2,1,0,0,1,0,0,0,0,0,0
"54",1,0,0,1,0,0,0,0,0,0,0
"55",1,0,0,0,0,0,0,1,0,0,0
"56",2,0,0,1,1,0,0,0,0,0,0
"57",1,1,0,0,0,0,0,0,0,0,0
"58",1,0,1,0,0,0,0,0,0,0,0
"59",2,0,0,0,0,0,1,1,0,0,0
"60",1,0,0,0,1,0,0,0,0,0,0
"61",0,0,0,0,0,0,0,0,0,0,0
"62",2,1,0,0,0,0,0,1,0,0,0
"63",0,0,0,0,0,0,0,0,0,0,0
"64",0,0,0,0,0,0,0,0,0,0,0
"65",2,0,0,0,1,0,0,0,1,0,0
"66",0,0,0,0,0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0,0,0,0,0
"69",2,0,0,1,0,1,0,0,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0
"71",0,0,0,0,0,0,0,0,0,0,0
"72",0,0,0,0,0,0,0,0,0,0,0
"73",3,0,0,1,0,0,0,1,1,0,0
"74",0,0,0,0,0,0,0,0,0,0,0
"75",2,0,0,0,0,0,0,0,1,1,0
"76",1,1,0,0,0,0,0,0,0,0,0
"77",0,0,0,0,0,0,0,0,0,0,0
"78",0,0,0,0,0,0,0,0,0,0,0
"79",1,0,0,0,0,0,0,1,0,0,0
"80",2,0,1,0,1,0,0,0,0,0,0
"81",1,0,0,0,0,0,0,0,1,0,0
"82",1,0,0,0,1,0,0,0,0,0,0
"83",0,0,0,0,0,0,0,0,0,0,0
"84",1,0,0,0,0,0,0,0,1,0,0
"85",2,0,1,1,0,0,0,0,0,0,0
"86",1,0,0,0,0,1,0,0,0,0,0
"87",2,0,1,0,0,0,0,0,0,1,0
"88",0,0,0,0,0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0,0,0,0,0
"90",1,0,0,1,0,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
