"","Fitness","Test_ 1","Test_ 2","Test_ 3","Test_ 4","Test_ 5","Test_ 6","Test_ 7","Test_ 8","Test_ 9","Focal"
"1",3,0,0,0,1,0,0,1,1,0,0
"2",5,0,0,1,1,1,1,1,0,0,0
"3",4,1,0,0,0,1,0,1,0,1,0
"4",5,0,1,1,1,0,1,0,0,1,0
"5",4,1,0,0,0,1,0,1,0,1,0
"6",4,0,0,1,1,1,1,0,0,0,0
"7",8,1,1,1,1,1,1,1,1,0,0
"8",3,1,1,0,0,1,0,0,0,0,0
"9",5,1,0,0,0,1,1,1,1,0,0
"10",5,1,1,1,1,0,1,0,0,0,0
"11",5,1,1,1,1,0,0,0,0,1,0
"12",6,0,1,0,1,1,1,1,1,0,0
"13",4,0,0,1,0,1,1,0,0,1,0
"14",5,1,1,1,0,1,0,1,0,0,0
"15",6,1,1,1,0,1,0,0,1,1,0
"16",5,1,0,1,0,1,1,0,1,0,0
"17",4,0,0,1,0,0,1,1,1,0,0
"18",4,0,1,1,0,0,0,0,1,1,0
"19",4,1,1,0,0,0,0,0,1,1,0
"20",2,0,0,0,0,0,1,1,0,0,0
"21",5,1,1,0,0,1,1,0,0,1,0
"22",6,1,0,0,1,1,1,0,1,1,0
"23",4,0,1,1,0,0,1,1,0,0,0
"24",5,0,1,0,1,1,1,1,0,0,0
"25",4,1,0,1,1,1,0,0,0,0,0
"26",4,1,0,0,1,0,0,0,1,1,0
"27",3,1,0,0,0,0,0,0,1,1,0
"28",4,1,0,0,1,1,0,0,1,0,0
"29",8,1,1,1,1,1,1,1,1,0,0
"30",8,1,1,0,1,1,1,1,1,1,0
"31",2,1,0,0,0,0,1,0,0,0,0
"32",3,1,1,0,0,0,1,0,0,0,0
"33",3,0,0,0,0,0,0,1,1,1,0
"34",5,0,1,1,0,0,1,0,1,1,0
"35",6,1,1,0,1,0,1,1,1,0,0
"36",5,1,0,0,0,1,1,1,0,1,0
"37",5,1,0,1,0,0,0,1,1,1,0
"38",7,1,1,1,1,1,0,1,1,0,0
"39",6,1,1,0,1,1,1,0,0,1,0
"40",5,1,1,0,0,1,1,0,0,1,0
"41",6,0,1,0,1,1,1,1,0,1,0
"42",4,0,0,0,1,1,1,0,1,0,0
"43",3,0,1,0,0,0,1,1,0,0,0
"44",4,1,0,0,1,0,0,1,0,1,0
"45",2,0,0,0,1,0,0,0,1,0,0
"46",4,0,1,0,0,1,0,1,0,1,0
"47",3,0,1,1,1,0,0,0,0,0,0
"48",3,1,1,1,0,0,0,0,0,0,0
"49",4,1,1,0,0,0,1,0,0,1,0
"50",6,1,0,1,1,1,1,0,0,1,0
"51",5,1,0,1,1,0,0,1,0,1,0
"52",2,0,1,0,0,0,0,0,0,1,0
"53",6,1,1,0,1,1,0,0,1,1,0
"54",5,1,0,1,0,0,1,0,1,1,0
"55",5,1,0,1,0,1,0,1,0,1,0
"56",4,0,0,0,1,1,1,1,0,0,0
"57",5,0,0,1,0,1,1,1,0,1,0
"58",3,0,0,0,0,0,1,1,0,1,0
"59",4,1,1,0,0,0,1,0,1,0,0
"60",3,1,0,0,1,0,0,0,1,0,0
"61",7,1,1,1,1,1,0,1,1,0,0
"62",2,1,0,0,0,1,0,0,0,0,0
"63",4,1,0,0,1,1,0,1,0,0,0
"64",6,1,1,0,1,0,1,0,1,1,0
"65",3,0,0,1,0,0,0,1,1,0,0
"66",5,0,1,1,1,0,0,1,0,1,0
"67",6,0,1,1,1,1,0,0,1,1,0
"68",3,1,0,0,0,0,0,1,0,1,0
"69",3,0,0,0,1,1,0,1,0,0,0
"70",4,1,1,0,0,1,0,0,0,1,0
"71",2,0,0,1,0,0,0,1,0,0,0
"72",6,1,1,1,1,1,0,1,0,0,0
"73",4,0,1,0,1,0,0,0,1,1,0
"74",5,0,1,0,1,1,0,0,1,1,0
"75",6,1,1,1,1,0,1,0,0,1,0
"76",7,1,1,1,0,1,1,0,1,1,0
"77",4,1,0,1,0,0,0,1,1,0,0
"78",3,1,0,0,0,0,1,1,0,0,0
"79",3,1,1,1,0,0,0,0,0,0,0
"80",5,1,0,0,0,1,1,0,1,1,0
"81",2,0,1,0,1,0,0,0,0,0,0
"82",5,1,0,0,1,0,1,1,1,0,0
"83",6,1,1,1,0,0,1,1,1,0,0
"84",7,1,1,1,0,1,0,1,1,1,0
"85",1,0,0,0,0,0,0,0,1,0,0
"86",3,0,0,1,0,1,0,1,0,0,0
"87",5,1,0,1,1,0,1,0,0,1,0
"88",5,0,1,1,1,1,0,0,1,0,0
"89",5,1,0,1,1,0,1,0,0,1,0
"90",4,0,0,1,0,1,1,1,0,0,0
"91",6,0,0,1,1,1,1,0,1,1,0
"92",8,1,1,1,1,1,1,1,1,0,0
"93",4,0,0,0,1,1,1,0,1,0,0
"94",3,1,1,0,0,0,0,0,1,0,0
"95",4,0,0,0,0,0,1,1,1,1,0
"96",6,0,0,1,1,1,1,0,1,1,0
"97",4,0,0,1,0,0,1,1,0,1,0
"98",4,0,1,1,0,0,1,0,0,1,0
"99",7,1,0,1,0,1,1,1,1,1,0
"100",1,0,0,0,0,0,0,0,0,0,1
