"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",6,1,0,1,1,1,1,1,0,0,0
"2",5,0,1,0,1,0,1,0,1,1,0
"3",5,0,1,1,1,0,1,0,0,1,0
"4",3,0,0,0,0,0,1,1,1,0,0
"5",6,1,1,1,1,0,0,0,1,1,0
"6",4,1,0,0,1,0,1,0,1,0,0
"7",4,1,0,0,0,0,1,0,1,1,0
"8",3,0,0,1,0,0,1,1,0,0,0
"9",4,1,0,1,0,1,0,1,0,0,0
"10",4,1,0,1,1,1,0,0,0,0,0
"11",2,0,0,0,1,1,0,0,0,0,0
"12",3,0,1,1,0,1,0,0,0,0,0
"13",6,1,1,0,1,1,1,0,0,1,0
"14",2,1,0,0,0,0,0,0,0,1,0
"15",4,1,0,0,0,0,0,1,1,1,0
"16",3,1,0,1,0,0,1,0,0,0,0
"17",5,1,0,0,1,0,1,0,1,1,0
"18",2,0,1,0,0,0,0,1,0,0,0
"19",1,0,0,0,0,0,0,0,0,0,1
"20",1,0,0,0,0,0,0,0,0,0,1
