"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",1,0,0,0,0,0,1,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0
"3",2,0,1,0,0,0,0,1,0,0,0
"4",1,0,0,0,0,0,0,0,1,0,0
"5",1,0,0,0,0,0,1,0,0,0,0
"6",1,0,0,0,0,1,0,0,0,0,0
"7",1,0,0,1,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0
"14",1,0,0,0,0,0,0,0,1,0,0
"15",0,0,0,0,0,0,0,0,0,0,0
"16",1,1,0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0
"18",2,1,1,0,0,0,0,0,0,0,0
"19",1,0,0,0,0,0,1,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0
"21",1,0,1,0,0,0,0,0,0,0,0
"22",2,0,0,1,0,0,0,0,1,0,0
"23",2,0,0,1,0,0,0,0,1,0,0
"24",0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0
"26",1,0,0,0,0,0,1,0,0,0,0
"27",2,0,0,1,0,0,0,0,1,0,0
"28",0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0
"30",3,0,1,0,1,0,1,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0
"32",2,0,0,1,0,0,1,0,0,0,0
"33",2,0,1,0,0,0,1,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0
"37",2,0,0,0,0,1,0,0,1,0,0
"38",1,0,0,0,0,1,0,0,0,0,0
"39",2,1,0,0,0,0,1,0,0,0,0
"40",2,0,0,0,0,0,1,1,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0
"42",2,0,0,0,0,0,0,1,1,0,0
"43",2,0,1,0,0,0,0,1,0,0,0
"44",3,1,0,1,0,1,0,0,0,0,0
"45",1,1,0,0,0,0,0,0,0,0,0
"46",1,0,0,0,1,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0,0
"49",3,0,1,0,0,0,0,1,1,0,0
"50",0,0,0,0,0,0,0,0,0,0,0
"51",3,0,1,0,0,0,1,1,0,0,0
"52",1,0,0,0,0,0,0,1,0,0,0
"53",1,0,0,0,0,0,0,0,1,0,0
"54",0,0,0,0,0,0,0,0,0,0,0
"55",2,0,0,0,1,0,1,0,0,0,0
"56",2,0,1,0,1,0,0,0,0,0,0
"57",2,0,1,0,0,0,0,0,0,1,0
"58",2,1,0,0,0,0,1,0,0,0,0
"59",0,0,0,0,0,0,0,0,0,0,0
"60",1,0,0,0,0,0,0,0,1,0,0
"61",0,0,0,0,0,0,0,0,0,0,0
"62",1,0,1,0,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0,0,0,0,0
"64",3,0,1,0,0,0,0,1,1,0,0
"65",1,1,0,0,0,0,0,0,0,0,0
"66",2,1,0,0,0,0,0,0,0,1,0
"67",2,0,1,0,0,0,0,1,0,0,0
"68",1,0,0,0,1,0,0,0,0,0,0
"69",1,0,0,1,0,0,0,0,0,0,0
"70",0,0,0,0,0,0,0,0,0,0,0
"71",1,0,0,0,0,0,1,0,0,0,0
"72",1,1,0,0,0,0,0,0,0,0,0
"73",2,0,0,0,0,1,0,0,0,1,0
"74",1,0,0,0,0,0,0,1,0,0,0
"75",1,0,0,0,0,0,0,1,0,0,0
"76",1,0,0,1,0,0,0,0,0,0,0
"77",1,0,0,0,0,1,0,0,0,0,0
"78",1,0,0,0,0,0,0,1,0,0,0
"79",0,0,0,0,0,0,0,0,0,0,0
"80",2,0,1,1,0,0,0,0,0,0,0
"81",1,0,0,0,0,1,0,0,0,0,0
"82",1,0,0,0,0,1,0,0,0,0,0
"83",0,0,0,0,0,0,0,0,0,0,0
"84",0,0,0,0,0,0,0,0,0,0,0
"85",1,1,0,0,0,0,0,0,0,0,0
"86",0,0,0,0,0,0,0,0,0,0,0
"87",2,0,0,1,0,0,0,0,1,0,0
"88",1,0,0,0,0,0,0,0,1,0,0
"89",0,0,0,0,0,0,0,0,0,0,0
"90",1,0,0,0,0,0,1,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
