"","Fitness","Test_1","Test_2","Test_3","Test_4","Test_5","Test_6","Test_7","Test_8","Test_9","Focal"
"1",1,0,0,0,0,1,0,0,0,0,0
"2",1,0,0,1,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0
"5",3,0,0,0,0,0,1,1,1,0,0
"6",0,0,0,0,0,0,0,0,0,0,0
"7",1,0,1,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,0,0,0,0
"10",2,0,1,0,0,1,0,0,0,0,0
"11",2,0,0,0,0,0,1,0,1,0,0
"12",1,0,0,0,0,0,0,0,1,0,0
"13",0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0
"15",1,0,0,0,0,1,0,0,0,0,0
"16",1,0,0,0,0,0,0,1,0,0,0
"17",1,0,1,0,0,0,0,0,0,0,0
"18",1,0,1,0,0,0,0,0,0,0,0
"19",1,0,1,0,0,0,0,0,0,0,0
"20",1,0,0,0,0,0,1,0,0,0,0
"21",1,0,1,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0
"23",1,0,0,1,0,0,0,0,0,0,0
"24",1,0,0,0,0,1,0,0,0,0,0
"25",1,0,1,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0
"33",2,0,0,0,1,1,0,0,0,0,0
"34",1,0,0,0,0,0,0,1,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0
"37",2,0,1,0,0,0,0,0,0,1,0
"38",2,0,0,0,0,1,1,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0
"40",1,0,1,0,0,0,0,0,0,0,0
"41",1,0,0,0,0,0,1,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0
"44",1,0,0,0,0,0,0,1,0,0,0
"45",1,0,0,0,0,0,0,0,0,1,0
"46",2,0,1,0,0,1,0,0,0,0,0
"47",1,0,0,0,0,0,0,0,0,1,0
"48",0,0,0,0,0,0,0,0,0,0,0
"49",2,0,0,1,0,0,0,0,0,1,0
"50",1,0,0,0,0,0,0,1,0,0,0
"51",0,0,0,0,0,0,0,0,0,0,0
"52",1,0,0,0,0,0,0,0,0,1,0
"53",2,1,0,1,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0,0
"56",1,0,0,0,0,0,0,1,0,0,0
"57",1,0,0,0,0,1,0,0,0,0,0
"58",1,0,0,0,0,0,1,0,0,0,0
"59",2,0,0,0,0,0,1,1,0,0,0
"60",1,0,0,0,0,0,0,1,0,0,0
"61",1,0,0,0,0,0,1,0,0,0,0
"62",1,0,0,0,1,0,0,0,0,0,0
"63",2,0,0,1,0,0,0,1,0,0,0
"64",1,0,0,0,0,0,0,1,0,0,0
"65",0,0,0,0,0,0,0,0,0,0,0
"66",2,1,1,0,0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0,0,0,0,0
"70",1,0,0,1,0,0,0,0,0,0,0
"71",0,0,0,0,0,0,0,0,0,0,0
"72",2,0,0,0,0,0,0,0,1,1,0
"73",1,0,0,0,0,0,0,0,0,1,0
"74",0,0,0,0,0,0,0,0,0,0,0
"75",3,0,0,0,0,1,1,0,1,0,0
"76",2,0,0,1,0,0,0,1,0,0,0
"77",0,0,0,0,0,0,0,0,0,0,0
"78",1,0,0,0,0,0,0,0,0,1,0
"79",2,1,0,1,0,0,0,0,0,0,0
"80",1,0,0,1,0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0,0,0,0,0
"82",2,0,0,1,0,0,0,0,0,1,0
"83",0,0,0,0,0,0,0,0,0,0,0
"84",1,0,0,0,0,0,0,1,0,0,0
"85",1,0,0,0,0,0,0,0,0,1,0
"86",0,0,0,0,0,0,0,0,0,0,0
"87",0,0,0,0,0,0,0,0,0,0,0
"88",0,0,0,0,0,0,0,0,0,0,0
"89",2,0,0,0,0,1,0,0,0,1,0
"90",0,0,0,0,0,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,1
"92",1,0,0,0,0,0,0,0,0,0,1
"93",1,0,0,0,0,0,0,0,0,0,1
"94",1,0,0,0,0,0,0,0,0,0,1
"95",1,0,0,0,0,0,0,0,0,0,1
"96",1,0,0,0,0,0,0,0,0,0,1
"97",1,0,0,0,0,0,0,0,0,0,1
"98",1,0,0,0,0,0,0,0,0,0,1
"99",1,0,0,0,0,0,0,0,0,0,1
"100",1,0,0,0,0,0,0,0,0,0,1
